img_name,p,r,f1,f2,ap_50,ap_50_95,conf,pred_cls,target_cls
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_4406645900_00002_jpg.rf.cb4456c2a226fc83aaea15e3eb988532.jpg,[    0.87948],[          1],[    0.93588],[    0.97332],0.995,0.54725,[    0.51608     0.30608],[          1           1],[          1]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_425503000_00053_jpg.rf.53c011353c97185d70584379a6de4afc.jpg,[        0.5           1],[          1           1],[    0.66667           1],[    0.83333           1],0.74625,0.174125,[    0.49814       0.383      0.3643],[          4           9           4],[          9           4]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_425502900_00052_jpg.rf.ec68a177adeb9de15bf1b6f7773818b6.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.84575,[     0.6878     0.40687],[          1           9],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_425501800_01160_jpg.rf.958b7225d0ff1ceb41b2c3c6c7e96b32.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_05_4402542900_01917_jpg.rf.4667b7532cf00e72b33e8414c3a0abf9.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.37431],[          9],[          9]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_436152900_00582_jpg.rf.b8dbc44407cda06529d788d64e0d0f3a.jpg,[    0.87115],[          1],[    0.93114],[    0.97127],0.995,0.35683333333333334,[    0.35206     0.31161     0.25128],[          6           6           6],[          6           6]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_3436786500_00140_jpg.rf.64c653645024c52afd2bad71c2c9421d.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.48298],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_4406743300_00388_jpg.rf.1aa627ce43b8b81ba9779cd25de391b7.jpg,[          1],[          1],[          1],[          1],0.995,0.0995,[    0.36311],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_425508300_00928_jpg.rf.2bbfcf66eed3ae81ebe06dd06f77580e.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2           2]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_425505100_00053_jpg.rf.446e9a06be2e282a9baee7a382e4eb02.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.8457499999999998,[    0.32631     0.29956],[          1           9],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_425392300_00387_jpg.rf.c231acefd5c5eca5e17162b7dd6b0242.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.40353     0.32489     0.31708],[          8           8           3],[          8]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_3403335800_00900_jpg.rf.db17a84e0ff9edfb24caefa6f5deefa5.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.42884     0.26173],[          4           9],[          9]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_425005700_00154_jpg.rf.1f2b993c996a32cbe2011e9634b775ee.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.38796],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_3403394000_01158_jpg.rf.07db5eaaf8e047ed244fc54f4f23cd78.jpg,[          1           1           1],[          1           1           1],[          1           1           1],[          1           1           1],0.995,0.23216666666666666,[    0.68258     0.63127     0.44864     0.42408],[          4           9           1           6],[          4           9           1]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_425364500_00001_jpg.rf.85bec0f6aa5a6fabb727a30347fff14e.jpg,[          1         0.5],[          1           1],[          1     0.66667],[          1     0.83333],0.995,0.49749999999999994,[    0.42686     0.36612     0.33695],[          9           4           9],[          4           9]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_425501800_01136_jpg.rf.d4a5db87214f80fc80a426b3ebfe862f.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_431854700_00686_jpg.rf.e10edae583fc9321415b9c7242b2f750.jpg,[          1],[    0.33333],[        0.5],[    0.38462],0.6666500000000002,0.5333200000000001,[    0.57952],[          3],[          3           3           3]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_425391100_00017_jpg.rf.e7c513cc4b52d7e5b907f27758a40846.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.88235],[          1],[          9]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_425613700_00585_jpg.rf.16ca919e285f512d16a55d00feb0f51c.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_05_425637700_00842_jpg.rf.dc4caf3f9ceeff596b24271c8c3ceaa0.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.54725,[    0.90364     0.44452],[          1           9],[          1           9]
