img_name,p,r,f1,f2,conf,pred_cls,target_cls
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425508200_00024_jpg.rf.e7b2ff05772bc1c560893f689919a53b.jpg,[          0],[          0],[          0],[          0],[    0.44036],[          3],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_4406743300_00468_jpg.rf.3298d91af6c8c83868684ff0feb87c36.jpg,[          0],[          0],[          0],[          0],[    0.86918     0.44026     0.34855      0.3232],[          8           6           6           8],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_4406645900_00730_jpg.rf.68f3b77d92761bf22a8e39c9837cbacd.jpg,[          0],[          0],[          0],[          0],[    0.37735],[          3],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_4403715000_00003_jpg.rf.8fd599665109faa6025da5f5d7de01b0.jpg,[          0],[          0],[          0],[          0],[    0.29931],[          8],[          5]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_3436813700_00788_jpg.rf.33ac3428ca0da097f8ec6f666d2caf28.jpg,[          0],[          0],[          0],[          0],[    0.53869],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425391700_00198_jpg.rf.79baed4ea8e426615cf676e94acf6292.jpg,[          0],[          0],[          0],[          0],[    0.74399     0.70495     0.48883     0.41942     0.30559],[          1           1           1           1           3],[          3           3]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425637500_00653_jpg.rf.269078f5716d0f1c7eb7259f891ec266.jpg,[        0.5           1],[          1           1],[    0.66667           1],[    0.83333           1],[    0.63045     0.39314     0.36365],[          1           9           1],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_05_425505500_00053_jpg.rf.bcd8bcf9d6074b0fab4f2b095510420f.jpg,[          0],[          0],[          0],[          0],[],[],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_4404893900_00568_jpg.rf.791dce27a30eb631f2acb54d52681b5c.jpg,[          0],[          0],[          0],[          0],[    0.34205     0.31981],[          6           6],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_4406562900_00002_jpg.rf.bda7ab14f0be7131f2b4d3a02af2c1df.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[     0.3991     0.38848     0.34753      0.2531],[          9           8           8           9],[          8           9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425005700_00406_jpg.rf.3d18020876f46e3b235c9c2b79c7c0a6.jpg,[    0.92346],[          1],[    0.96021],[    0.98369],[    0.60473     0.27696],[          6           6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_4406645900_00001_jpg.rf.fef25d6e5e72505390955126bb6c5844.jpg,[          0],[          0],[          0],[          0],[],[],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_424992300_00206_jpg.rf.db57f94ddc87cd8c8d31d86134bfe8b5.jpg,[          0],[          0],[          0],[          0],[    0.43441],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_SIS001540_00786_jpg.rf.9639d974e6cd04fcfbe0ca3a847c2c23.jpg,[          0],[          0],[          0],[          0],[    0.38389],[          6],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_424992300_00514_jpg.rf.b1eee4d04fd6d8ce8f6ad7cac1a91c98.jpg,[          1           0],[          1           0],[          1           0],[          1           0],[    0.32953],[          6],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425008500_00104_jpg.rf.32e3c393304c5bd5dd58d6f5c54b11b2.jpg,[    0.86814],[          1],[    0.92942],[    0.97052],[    0.82959     0.68291     0.63691     0.58398     0.41356      0.2754],[          8           1           8           8           1           1],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_424714400_00009_jpg.rf.b093d048d4dd9a68725899c42f343812.jpg,[          0],[          0],[          0],[          0],[    0.26081],[          6],[          6           6           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425614600_00001_jpg.rf.d08146824f2f274a835da26023733959.jpg,[          0],[          0],[          0],[          0],[    0.56543     0.26425],[          8           1],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_436164300_01201_jpg.rf.85573a21edbf1fa649474a2d02b1f985.jpg,[          0],[          0],[          0],[          0],[],[],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_436165200_00707_jpg.rf.c381097c20f217474d6a7055b68e42b5.jpg,[          0],[          0],[          0],[          0],[],[],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_436164700_01556_jpg.rf.f334be6da007856c550eea2733e6ddfb.jpg,[          0],[          0],[          0],[          0],[],[],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_4406645900_00618_jpg.rf.4728af3455c5277eb1fddbd3836acad8.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425243300_00542_jpg.rf.14bf99bd3ac913df040788581e0c88dc.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_4406645900_00539_jpg.rf.5326b38415f2224b33d1177da2f08acc.jpg,[          0],[          0],[          0],[          0],[    0.39411     0.36909     0.35267     0.27545],[          8           8           8           8],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_4406645900_00492_jpg.rf.e7263b2fc93e67e0e539b5c351794ac4.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425508200_00364_jpg.rf.b7359501e11684697ea0179ee2d73c6a.jpg,[          0],[          0],[          0],[          0],[],[],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_425505000_00050_jpg.rf.8dd309fffb6d54f06ca08a323ff8d674.jpg,[          0],[          0],[          0],[          0],[    0.28352],[          9],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_436153300_01008_jpg.rf.f63e360cafbe1d3c24a7003bf62e611c.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[      0.617],[          9],[          9           4]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425241400_00039_jpg.rf.b8d9feafc1b8dd39b237b1fbe2f64c01.jpg,[          0],[          0],[          0],[          0],[    0.67879     0.54863     0.51374     0.35027     0.25568],[          8           1           6           6           6],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425508200_00033_jpg.rf.5fce67dd739986f4e810a69a3dbdd898.jpg,[          0],[          0],[          0],[          0],[],[],[          2           2           2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425391700_00189_jpg.rf.1a13221d07f68c02a79b1ad4271531b6.jpg,[          0],[          0],[          0],[          0],[     0.8823     0.72144     0.58407     0.53688       0.299     0.29613     0.25252],[          1           1           1           1           1           1           1],[          3]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_425614600_00421_jpg.rf.2515be4bc918194d52817f85a91b1d76.jpg,[          1],[          1],[          1],[          1],[    0.42304],[          7],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_425502300_01407_jpg.rf.373e002d051b7dffab2253e6395233ff.jpg,[          1],[       0.75],[    0.85714],[    0.78947],[    0.82511     0.73161     0.63406],[          3           3           3],[          3           3           3           3]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_4402719500_00001_jpg.rf.22f073984ae35b05d1552fc55e648838.jpg,[          0],[          0],[          0],[          0],[],[],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_425613800_00026_jpg.rf.9431cf66cf71bdcc8d00f4aa1397fc09.jpg,[          0],[          0],[          0],[          0],[],[],[          0]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425640100_00874_jpg.rf.60e0b0bf22233173d446c821485769f3.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[],[],[          9           1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425007600_00673_jpg.rf.9829fb414e6d963f8995480d2ab499b5.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.43499     0.28815     0.26428],[          3           3           3],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425006600_00376_jpg.rf.72cd03df7d5dbe716a362ba631a7be7a.jpg,[          0],[          0],[          0],[          0],[    0.34929],[          6],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425005700_00377_jpg.rf.ad0227dd72c803e70f00c59f54aedf0a.jpg,[          1],[          1],[          1],[          1],[     0.5443],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_4404580600_00513_jpg.rf.13a229dfa7704d8aca630e341f2eee89.jpg,[    0.27888],[    0.33333],[    0.30368],[     0.3208],[    0.49695     0.45169     0.45164     0.37476     0.25171],[          6           6           6           6           6],[          6           6           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_3436814000_00009_jpg.rf.def8ad57e2e2e27a4cc7872751aa9b60.jpg,[    0.48226],[          1],[    0.65071],[    0.82324],[    0.60344     0.56139     0.47838     0.45699     0.25535],[          7           7           7           7           7],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_SIS001540_00771_jpg.rf.c05779ebea02d856e4cd5a0abb7c888d.jpg,[          1],[          1],[          1],[          1],[    0.34631],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_425392300_00834_jpg.rf.0b128393fbd7d86c43aac9827542b5a8.jpg,[          0],[          0],[          0],[          0],[],[],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_425622700_00002_jpg.rf.32ac3443018ededf38865b2563278ed9.jpg,[          0],[          0],[          0],[          0],[    0.77375],[          3],[          5]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425639900_00613_jpg.rf.447c5c60c1227cd51220d96abf9cf5dc.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.40426     0.28454],[          1           8],[          2           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_425391800_00255_jpg.rf.97a06641064fcb5c4dfd11719bd13b31.jpg,[          0],[          0],[          0],[          0],[],[],[          2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_04_425501800_00017_jpg.rf.812d82b38c0ed09113d87b40c7a5f262.jpg,[          0],[          0],[          0],[          0],[    0.48346     0.40323],[          1           8],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425005700_00490_jpg.rf.427c92061ff932c557f54e00eba8331c.jpg,[    0.88115],[          1],[    0.93682],[    0.97373],[    0.58674     0.48973     0.37554],[          6           1           6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425008000_00037_jpg.rf.19c58306deeb9c7995251dd4a6fad689.jpg,[          0     0.83104],[          0           1],[          0     0.90772],[          0     0.96093],[    0.48866     0.34005     0.25343],[          8           8           8],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_4406743300_00094_jpg.rf.4de6f9fd4829253babeab689f1c2cd87.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_425390700_00020_jpg.rf.f94b71ea26f422f480424cb40c4a4c22.jpg,[          0],[          0],[          0],[          0],[    0.71073     0.62378     0.27625     0.25908],[          8           8           8           8],[          5           5]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_3436814000_00009_jpg.rf.3792cfc19eff0bddbb07888c1d7c4003.jpg,[          1],[          1],[          1],[          1],[    0.42852],[          7],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_425502300_01402_jpg.rf.89482ff308039ff5c49e702b1dee3065.jpg,[          0],[          0],[          0],[          0],[],[],[          3           3           3]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_425501800_01220_jpg.rf.113f0d789ceb8e5b634869258e492361.jpg,[          0],[          0],[          0],[          0],[],[],[          2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425383400_01036_jpg.rf.cf5334663cc46ce2c0d79d4dc8621f07.jpg,[    0.55066           1],[          1           0],[    0.71022           0],[     0.8597           0],[    0.69061     0.63389      0.4142     0.40234     0.25956],[          1           1           1           1           9],[          9           1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425008000_00002_jpg.rf.cf4a202b39d361e12b0956129f08c2c7.jpg,[          1],[          1],[          1],[          1],[    0.60637],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_3436788500_00879_jpg.rf.d82d1a030f2f2645b5fa35b6bb4f9b84.jpg,[          1     0.86311],[          1           1],[          1     0.92653],[          1     0.96926],[    0.89249     0.48722     0.30172     0.26508],[          1           9           9           9],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_4406645900_00850_jpg.rf.83dfa6cef754c57bafb93c18990008a1.jpg,[          0],[          0],[          0],[          0],[    0.55029     0.52049     0.37187],[          8           8           8],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_425507200_01513_jpg.rf.2f96a24a72e35071d0aa3f756150b84c.jpg,[          0],[          0],[          0],[          0],[    0.49311     0.32165     0.25933],[          6           6           6],[          3           3           3           3]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_425237000_00670_jpg.rf.dda82ee1b4bf2438519eb8bc5c19c7ac.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[],[],[          2           8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425382400_00001_jpg.rf.1e40bf6e954bf658573f06a23293faed.jpg,[          0],[          0],[          0],[          0],[    0.64433     0.58182     0.49802     0.43463],[          1           1           1           8],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_3436813700_00335_jpg.rf.a7bc0aa20aa1d0ecb40a94bec8d799f1.jpg,[          1],[          1],[          1],[          1],[    0.54666],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_04_436165600_00004_jpg.rf.fc44fddcc1d6d22c1c7f5f445ab038d8.jpg,[          0],[          0],[          0],[          0],[     0.5861     0.33054],[          1           1],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_04_425637500_00653_jpg.rf.36196537eded48062974df2ad0f82dff.jpg,[          1],[          1],[          1],[          1],[    0.48826     0.42398],[          9           1],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_4402724500_01245_jpg.rf.f8462455a8fc8a32606dcdf2c415a0df.jpg,[          0],[          0],[          0],[          0],[    0.33787     0.32053     0.27706     0.25039],[          9           9           9           9],[          5           5]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_4402842500_01044_jpg.rf.0559520a625f7cbc8e8b1ca1d8cdd585.jpg,[          0],[          0],[          0],[          0],[     0.3429],[          7],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_4406772100_00243_jpg.rf.047681178919abd84bd1f26a71cfd387.jpg,[          0],[          0],[          0],[          0],[],[],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_4406645900_00740_jpg.rf.3613bbd33e41972500a658f63397f575.jpg,[          1],[          1],[          1],[          1],[    0.51517     0.48978],[          1           6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_3403333800_00715_jpg.rf.9fb79c365a632d00f8a9f2e8442920e3.jpg,[          0],[          0],[          0],[          0],[    0.39518     0.35021     0.27229],[          9           6           6],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_4403744200_01175_jpg.rf.0e6bf1d95865a297c900faf9bdf3dd25.jpg,[          0],[          0],[          0],[          0],[    0.67049     0.27366],[          1           1],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425508200_00359_jpg.rf.18297ae2807fcb5b2903ab09fd509949.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.74229],[          1],[          2           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425609500_00001_jpg.rf.c139c9b2bbdc6c75c237db5429e5600f.jpg,[          0],[          0],[          0],[          0],[    0.52155],[          1],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_3403334300_00853_jpg.rf.2b73635a7c025e596fbcaed164bc844b.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.36016     0.35899],[          9           9],[          9           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_4406743300_00475_jpg.rf.cbb17b1613752d938c0b919880db6c74.jpg,[          1],[          1],[          1],[          1],[    0.44132],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_3436813700_00321_jpg.rf.a2aa41eb9c661d396034776837f8af21.jpg,[          1],[          1],[          1],[          1],[    0.29202],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_05_4406743300_00507_jpg.rf.edd6ef5091389130dea46c1bbcedacfa.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_3402616900_00001_jpg.rf.8a88102c40f5ec42f76d0cee1e2fae7d.jpg,[          0],[          0],[          0],[          0],[     0.7252     0.50681],[          8           8],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425005700_00201_jpg.rf.d09b4219e5333345ca9d5415045133fc.jpg,[          1],[          1],[          1],[          1],[     0.3029],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_07_3436814000_00011_jpg.rf.fa7a9baa1c7b041f0189ed06fe7c138b.jpg,[          0],[          0],[          0],[          0],[],[],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_3403404000_00928_jpg.rf.df8508e1bd685000c95a0a08c66c0b97.jpg,[          0],[          0],[          0],[          0],[],[],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_05_425614700_00001_jpg.rf.db79a5131c5eed770ca9226f083b3b08.jpg,[    0.11111           0],[          1           0],[        0.2           0],[    0.38462           0],[    0.69272     0.67356     0.66552     0.53977     0.52367     0.44258      0.4231     0.35041     0.30772],[          1           1           1           1           1           1           1           1           1],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_3402618000_00002_jpg.rf.d6609cfde33420b8cf3f5857f50d8e2c.jpg,[          0],[          0],[          0],[          0],[     0.2937     0.25365],[          8           7],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_425243200_00533_jpg.rf.c14db537449ebf25be4de62e902cd617.jpg,[          0],[          0],[          0],[          0],[    0.37703     0.25284],[          6           6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_425508600_00684_jpg.rf.6efdd89c6075379e75f1f9f8445896b4.jpg,[          0],[          0],[          0],[          0],[    0.38579     0.28771],[          9           6],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_424714400_00001_jpg.rf.8953ff6428eff377894ae67df57336bf.jpg,[          0           0           1],[          0           0           1],[          0           0           1],[          0           0           1],[     0.4339],[          9],[          9           0           3]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_436184600_00774_jpg.rf.d27e16845de256caa0a62c89b290d922.jpg,[          0],[          0],[          0],[          0],[    0.40526     0.34512],[          6           6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_08_425503600_00053_jpg.rf.4e0005d89ff1d2fa788311d13a51abb9.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.57856     0.25877],[          1           9],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_06_4406743300_00052_jpg.rf.4c3b6c954c4d0ccf25f4d188cbbfc0a9.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_3402617700_00653_jpg.rf.1ef43702aa0df6d62596b17eda5e42c7.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.26227],[          3],[          2           8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_3402617800_00047_jpg.rf.0c90a1386795442822afbd2cb6a841ce.jpg,[          0],[          0],[          0],[          0],[    0.29934     0.26394],[          6           6],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_436153600_00681_jpg.rf.09d712baef2da3a60301a30633d4af09.jpg,[          1],[          1],[          1],[          1],[    0.28012],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425005700_00555_jpg.rf.e1a20fb84e9af76157c2685f2d822bfe.jpg,[          1],[          1],[          1],[          1],[    0.45484     0.43985     0.36366     0.35969],[          6           8           1           1],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_424992500_00525_jpg.rf.fb66d73109444570f4689d23c788fefa.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_01_425392100_00662_jpg.rf.d0c1dddee827171d5750f200f08e5974.jpg,[    0.33333],[          1],[        0.5],[    0.71429],[    0.78956     0.68868     0.68144],[          8           8           8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_02_4406645900_00894_jpg.rf.02587c13be3bc67641ff87d1eb5064fa.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_04_4406645900_00678_jpg.rf.eab2402da33d0122e4f3fee31afe6758.jpg,[          0],[          0],[          0],[          0],[    0.31291],[          3],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_SIS001533_00036_jpg.rf.5058fdd17f4e2cf7c4ab8e5eafa02603.jpg,[          0],[          0],[          0],[          0],[],[],[          6           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.2:0.25/test/images/img_03_425644200_00680_jpg.rf.54c4d1780f76c69d459aaf11e72b6650.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
