img_name,p,r,f1,f2,ap_50,ap_50_95,conf,pred_cls,target_cls
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425502900_00018_jpg.rf.993eb5cbb2f35e662145c2aa415d9879.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.53819],[          1],[          1]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425508200_00024_jpg.rf.e7b2ff05772bc1c560893f689919a53b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_4406743300_00468_jpg.rf.3298d91af6c8c83868684ff0feb87c36.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.34588],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_4406645900_00730_jpg.rf.68f3b77d92761bf22a8e39c9837cbacd.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_4403715000_00003_jpg.rf.8fd599665109faa6025da5f5d7de01b0.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.55656],[          0],[          5]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425391700_00089_jpg.rf.c8fe702a294d891b9cb8143305d79e74.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[      0.505],[          3],[          3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_3436813700_00788_jpg.rf.33ac3428ca0da097f8ec6f666d2caf28.jpg,[          1],[          1],[          1],[          1],0.995,0.49749999999999994,[    0.55085],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425391700_00198_jpg.rf.79baed4ea8e426615cf676e94acf6292.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.47083     0.30751     0.26149],[          3           3           3],[          3           3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425637500_00653_jpg.rf.269078f5716d0f1c7eb7259f891ec266.jpg,[          1     0.83931],[          1           1],[          1     0.91264],[          1     0.96312],0.995,0.621875,[    0.76418     0.42922     0.28363     0.27101],[          1           9           6           9],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_05_425505500_00053_jpg.rf.bcd8bcf9d6074b0fab4f2b095510420f.jpg,[          1      0.7391],[          1           1],[          1     0.84998],[          1     0.93406],0.995,0.6964999999999999,[    0.71046     0.39247      0.2964],[          1           9           9],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_425391000_00491_jpg.rf.f28eeb3c2ee29652d34f681582fdf627.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_3403398500_01173_jpg.rf.3de8052bffb9ec5bcee37699641630ec.jpg,[          1],[          1],[          1],[          1],0.995,0.8955,[    0.67772],[          4],[          4]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_4404893900_00568_jpg.rf.791dce27a30eb631f2acb54d52681b5c.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_4406562900_00002_jpg.rf.bda7ab14f0be7131f2b4d3a02af2c1df.jpg,[          0           1           0           1],[          0           1           0           1],[          0           1           0           1],[          0           1           0           1],0.4975,0.24874999999999997,[    0.51264     0.28852],[          4           9],[          4           1           8           9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425005700_00406_jpg.rf.3d18020876f46e3b235c9c2b79c7c0a6.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.70905],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_4406645900_00001_jpg.rf.fef25d6e5e72505390955126bb6c5844.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.49749999999999994,[    0.68175     0.46124],[          4           9],[          9           4]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_424992300_00206_jpg.rf.db57f94ddc87cd8c8d31d86134bfe8b5.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.58173],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_SIS001540_00786_jpg.rf.9639d974e6cd04fcfbe0ca3a847c2c23.jpg,[    0.93796],[          1],[    0.96799],[    0.98694],0.995,0.398,[    0.67586     0.27097],[          8           8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_425644600_00006_jpg.rf.feb60eafb5ebdef584a26d874345da58.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.2689     0.26109],[          3           3],[          2]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_424992300_00514_jpg.rf.b1eee4d04fd6d8ce8f6ad7cac1a91c98.jpg,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.2985,[    0.74403],[          8],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425008500_00104_jpg.rf.32e3c393304c5bd5dd58d6f5c54b11b2.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[     0.8693],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_424714400_00009_jpg.rf.b093d048d4dd9a68725899c42f343812.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.47436     0.41141     0.34477      0.3194     0.31106],[          6           6           6           6           6],[          6           6           6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_3403396800_01005_jpg.rf.089e7bcff1fe4ca0a5efcbb8ba1d31a3.jpg,[          1],[          1],[          1],[          1],0.995,0.199,[     0.6754],[          4],[          4]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425614600_00001_jpg.rf.d08146824f2f274a835da26023733959.jpg,[    0.80824],[          1],[    0.89395],[     0.9547],0.995,0.796,[    0.46788      0.3363     0.27029],[          9           9           6],[          9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_436164300_01201_jpg.rf.85573a21edbf1fa649474a2d02b1f985.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.41955],[          9],[          9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_3436813700_00329_jpg.rf.6b0f3214e509051d3f663785b72f9977.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.66278],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_436165200_00707_jpg.rf.c381097c20f217474d6a7055b68e42b5.jpg,[          1     0.81928],[          1           1],[          1     0.90066],[          1     0.95775],0.995,0.44775,[    0.54226     0.53002     0.39019],[          4           9           9],[          9           4]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_436164700_01556_jpg.rf.f334be6da007856c550eea2733e6ddfb.jpg,[    0.72552],[          1],[    0.84093],[    0.92966],0.995,0.2985,[    0.45272     0.42319     0.33062],[          9           7           7],[          7]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_4406645900_00618_jpg.rf.4728af3455c5277eb1fddbd3836acad8.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.27868],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425243300_00542_jpg.rf.14bf99bd3ac913df040788581e0c88dc.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_4406645900_00539_jpg.rf.5326b38415f2224b33d1177da2f08acc.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_3403391400_01266_jpg.rf.80af5beb629c06713ab61361167a5fb1.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.53473],[          4],[          4]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_05_4406645900_00121_jpg.rf.1436f27643598a147db9887106c187f6.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_4406645900_00492_jpg.rf.e7263b2fc93e67e0e539b5c351794ac4.jpg,[          1],[          1],[          1],[          1],0.995,0.49749999999999994,[    0.27669],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425508200_00364_jpg.rf.b7359501e11684697ea0179ee2d73c6a.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.30917],[          6],[          2           2           2           2           2]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_425505000_00050_jpg.rf.8dd309fffb6d54f06ca08a323ff8d674.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.597,[    0.65595     0.49074],[          4           9],[          4           9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_436153300_01008_jpg.rf.f63e360cafbe1d3c24a7003bf62e611c.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.49749999999999994,[    0.71972     0.39098],[          4           9],[          9           4]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425241400_00039_jpg.rf.b8d9feafc1b8dd39b237b1fbe2f64c01.jpg,[    0.92827],[          1],[     0.9628],[    0.98478],0.995,0.8955,[    0.67746     0.32311     0.31743],[          8           8           8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425508200_00033_jpg.rf.5fce67dd739986f4e810a69a3dbdd898.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2           2]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425391700_00189_jpg.rf.1a13221d07f68c02a79b1ad4271531b6.jpg,[    0.49537],[          1],[    0.66254],[    0.83074],0.4975,0.04975,[    0.73257     0.42468      0.3435],[          3           3           3],[          3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_04_4406645900_00543_jpg.rf.ed669612518b5fdf164ffecd32e9ee20.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_425614600_00421_jpg.rf.2515be4bc918194d52817f85a91b1d76.jpg,[        0.5],[          1],[    0.66667],[    0.83333],0.995,0.597,[    0.61902     0.61896],[          7           7],[          7]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_425502300_01407_jpg.rf.373e002d051b7dffab2253e6395233ff.jpg,[          1],[    0.98401],[    0.99194],[    0.98716],0.995,0.3464491428571429,[    0.68608     0.58981     0.58129     0.51624     0.48407     0.32841     0.25707],[          3           3           3           3           3           3           3],[          3           3           3           3           3           3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_04_425622400_00001_jpg.rf.1569615634dbd1da5eb39c062886d1b1.jpg,[          1           0],[          1           0],[          1           0],[          1           0],0.4975,0.2985,[    0.67009],[          1],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_425503500_00017_jpg.rf.0e8d663c52ed2c69d593baf76af5b85a.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.398,[    0.60492     0.36306],[          4           9],[          9           4]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_425502300_00338_jpg.rf.e2b675b66d9467a731b1a879826eb4ab.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.31878],[          4],[          2]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_4402719500_00001_jpg.rf.22f073984ae35b05d1552fc55e648838.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          7]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_425613800_00026_jpg.rf.9431cf66cf71bdcc8d00f4aa1397fc09.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.30607     0.28286],[          0           0],[          0]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425640100_00874_jpg.rf.60e0b0bf22233173d446c821485769f3.jpg,[    0.50494     0.55368],[          1           1],[    0.67104     0.71273],[    0.83606     0.86116],0.995,0.6716249999999999,[    0.88649     0.39774     0.34197     0.34129],[          1           9           1           9],[          9           1]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425007600_00673_jpg.rf.9829fb414e6d963f8995480d2ab499b5.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.24874999999999997,[    0.51245     0.33056],[          8           6],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425006600_00376_jpg.rf.72cd03df7d5dbe716a362ba631a7be7a.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.38365],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425005700_00377_jpg.rf.ad0227dd72c803e70f00c59f54aedf0a.jpg,[          1],[          1],[          1],[          1],0.995,0.199,[    0.55306],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_4404580600_00513_jpg.rf.13a229dfa7704d8aca630e341f2eee89.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.3626     0.28215],[          6           6],[          6           6           6           6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_3436814000_00009_jpg.rf.def8ad57e2e2e27a4cc7872751aa9b60.jpg,[    0.86151],[          1],[     0.9256],[    0.96885],0.995,0.19070833333333334,[    0.57974     0.39847     0.31687     0.29488],[          7           7           7           7],[          7]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_SIS001540_00771_jpg.rf.c05779ebea02d856e4cd5a0abb7c888d.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.58243],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_425392300_00834_jpg.rf.0b128393fbd7d86c43aac9827542b5a8.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_425622700_00002_jpg.rf.32ac3443018ededf38865b2563278ed9.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          5]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_425502300_01397_jpg.rf.a60eabd84ddcc5a78530397551fb1962.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.77904      0.6822],[          3           3],[          3           3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_04_425380400_00732_jpg.rf.2724305c2310ce939118e9722a75a6a9.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425639900_00613_jpg.rf.447c5c60c1227cd51220d96abf9cf5dc.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[],[],[          2           6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_425391800_00255_jpg.rf.97a06641064fcb5c4dfd11719bd13b31.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_4406645900_00559_jpg.rf.03067aded65780c0d73f5e141c82a6d5.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.25356],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_04_425501800_00017_jpg.rf.812d82b38c0ed09113d87b40c7a5f262.jpg,[          1],[          1],[          1],[          1],0.995,0.49749999999999994,[    0.80912     0.44965     0.29385],[          1           9           9],[          1]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_435974600_00213_jpg.rf.0a01558b2ae421b20d1e9dc2d2a9ec13.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.47281],[          3],[          3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425005700_00490_jpg.rf.427c92061ff932c557f54e00eba8331c.jpg,[          1],[          1],[          1],[          1],0.995,0.199,[    0.48401],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425008000_00037_jpg.rf.19c58306deeb9c7995251dd4a6fad689.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[    0.71047     0.45006],[          8           8],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_4406743300_00094_jpg.rf.4de6f9fd4829253babeab689f1c2cd87.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_425390700_00020_jpg.rf.f94b71ea26f422f480424cb40c4a4c22.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          5           5]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_3436814000_00009_jpg.rf.3792cfc19eff0bddbb07888c1d7c4003.jpg,[    0.66037],[          1],[    0.79545],[    0.90673],0.995,0.24874999999999997,[    0.33141     0.25761],[          7           7],[          7]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_425502300_01402_jpg.rf.89482ff308039ff5c49e702b1dee3065.jpg,[          1],[          1],[          1],[          1],0.995,0.46845,[    0.71876      0.6817      0.5059     0.50249     0.44289],[          3           3           3           3           3],[          3           3           3           3           3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_04_4402831800_01217_jpg.rf.3885a1149dce7ce8db0314a6cd9dc83d.jpg,[    0.89909],[          1],[    0.94686],[    0.97805],0.995,0.597,[    0.59002     0.49622     0.33991     0.27605],[          9           1           9           9],[          9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_425501800_01220_jpg.rf.113f0d789ceb8e5b634869258e492361.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425383400_01036_jpg.rf.cf5334663cc46ce2c0d79d4dc8621f07.jpg,[          1         0.5],[          1           1],[          1     0.66667],[          1     0.83333],0.995,0.597,[    0.60441     0.39332     0.38831],[          1           9           9],[          9           1]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425008000_00002_jpg.rf.cf4a202b39d361e12b0956129f08c2c7.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.64721],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_3436788500_00879_jpg.rf.d82d1a030f2f2645b5fa35b6bb4f9b84.jpg,[    0.62618           1],[          1           1],[    0.77013           1],[    0.89334           1],0.995,0.597,[    0.89278      0.4664     0.25428],[          1           9           1],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_4406645900_00850_jpg.rf.83dfa6cef754c57bafb93c18990008a1.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[     0.3456],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_425507200_01513_jpg.rf.2f96a24a72e35071d0aa3f756150b84c.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3           3           3           3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_425237000_00670_jpg.rf.dda82ee1b4bf2438519eb8bc5c19c7ac.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[],[],[          2           8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425382400_00001_jpg.rf.1e40bf6e954bf658573f06a23293faed.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.72572     0.36003],[          1           9],[          9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_3436813700_00335_jpg.rf.a7bc0aa20aa1d0ecb40a94bec8d799f1.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.53469],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_04_436165600_00004_jpg.rf.fc44fddcc1d6d22c1c7f5f445ab038d8.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.25812],[          9],[          9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_04_425637500_00653_jpg.rf.36196537eded48062974df2ad0f82dff.jpg,[          1],[          1],[          1],[          1],0.995,0.8955,[    0.74278     0.50889     0.36947],[          1           6           9],[          9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_4402724500_01245_jpg.rf.f8462455a8fc8a32606dcdf2c415a0df.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.25429],[          5],[          5           5           5]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_4402842500_01044_jpg.rf.0559520a625f7cbc8e8b1ca1d8cdd585.jpg,[       0.25],[          1],[        0.4],[      0.625],0.33166666666666667,0.199,[     0.4862     0.37103     0.29209     0.27101],[          1           1           1           1],[          1]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_03_425613500_00001_jpg.rf.23fe4ca91985d975edc64398a61d1d44.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.41768],[          4],[          4]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_4406772100_00243_jpg.rf.047681178919abd84bd1f26a71cfd387.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.73863],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_4406645900_00740_jpg.rf.3613bbd33e41972500a658f63397f575.jpg,[          1],[          1],[          1],[          1],0.995,0.8955,[    0.43513],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_3403333800_00715_jpg.rf.9fb79c365a632d00f8a9f2e8442920e3.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.49749999999999994,[    0.45419     0.45173     0.40917     0.28388],[          6           9           4           7],[          4           9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_4403744200_01175_jpg.rf.0e6bf1d95865a297c900faf9bdf3dd25.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_425508200_00359_jpg.rf.18297ae2807fcb5b2903ab09fd509949.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[],[],[          2           2           2           2           2           6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_4405168700_00711_jpg.rf.44485f2119830d890be4178ead6eb577.jpg,[          1],[          1],[          1],[          1],0.995,0.5475,[    0.47614     0.42407     0.36648],[          3           7           3],[          3           3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425609500_00001_jpg.rf.c139c9b2bbdc6c75c237db5429e5600f.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.51706      0.4653],[          1           6],[          1]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_08_3403334300_00853_jpg.rf.2b73635a7c025e596fbcaed164bc844b.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.6964999999999999,[    0.43223     0.42546],[          6           9],[          9           6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_4406743300_00475_jpg.rf.cbb17b1613752d938c0b919880db6c74.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.46274],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_3436813700_00321_jpg.rf.a2aa41eb9c661d396034776837f8af21.jpg,[    0.44839],[          1],[    0.61915],[    0.80254],0.995,0.6965,[    0.50114     0.47789     0.38928     0.27942],[          8           8           8           8],[          8]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_05_4406743300_00507_jpg.rf.edd6ef5091389130dea46c1bbcedacfa.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.34197],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_3402616900_00001_jpg.rf.8a88102c40f5ec42f76d0cee1e2fae7d.jpg,[          1           0     0.80675],[          1           0           1],[          1           0     0.89304],[          1           0     0.95428],0.6633333333333333,0.16583333333333333,[    0.42322     0.41314     0.26576     0.25123],[          9           4           9           6],[          9           5           4]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_435974600_00220_jpg.rf.300a6f692db45696d09a026b40f4070e.jpg,[          1],[          1],[          1],[          1],0.995,0.49749999999999994,[    0.69951],[          3],[          3]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_01_425005700_00201_jpg.rf.d09b4219e5333345ca9d5415045133fc.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.44389],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_07_3436814000_00011_jpg.rf.fa7a9baa1c7b041f0189ed06fe7c138b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          7]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_06_3403404000_00928_jpg.rf.df8508e1bd685000c95a0a08c66c0b97.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_05_425614700_00001_jpg.rf.db79a5131c5eed770ca9226f083b3b08.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.6964999999999999,[    0.65027     0.41632],[          1           9],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET/test/images/img_02_3402618000_00002_jpg.rf.d6609cfde33420b8cf3f5857f50d8e2c.jpg,[    0.47274],[    0.94547],[    0.63031],[    0.78789],0.4975,0.199,[    0.70223     0.33112     0.29307],[          7           7           7],[          7]
