img_name,p,r,f1,f2,conf,pred_cls,target_cls
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_4404893900_00568_jpg.rf.791dce27a30eb631f2acb54d52681b5c.jpg,[          0],[          0],[          0],[          0],[    0.36617     0.32143     0.28751     0.25533],[          9           9           9           6],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_4406562900_00002_jpg.rf.bda7ab14f0be7131f2b4d3a02af2c1df.jpg,[          0],[          0],[          0],[          0],[     0.3652],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425005700_00406_jpg.rf.3d18020876f46e3b235c9c2b79c7c0a6.jpg,[        0.5],[          1],[    0.66667],[    0.83333],[     0.3604     0.27462],[          6           6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_4406645900_00001_jpg.rf.fef25d6e5e72505390955126bb6c5844.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[     0.3336],[          1],[          9           4]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_424992300_00206_jpg.rf.db57f94ddc87cd8c8d31d86134bfe8b5.jpg,[          0],[          0],[          0],[          0],[      0.599     0.34794     0.34494     0.34083     0.28699],[          1           1           1           9           1],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_SIS001540_00786_jpg.rf.9639d974e6cd04fcfbe0ca3a847c2c23.jpg,[          1],[          1],[          1],[          1],[    0.87082],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_425644600_00006_jpg.rf.feb60eafb5ebdef584a26d874345da58.jpg,[          0],[          0],[          0],[          0],[    0.28856],[          3],[          2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_424992300_00514_jpg.rf.b1eee4d04fd6d8ce8f6ad7cac1a91c98.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[],[],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425008500_00104_jpg.rf.32e3c393304c5bd5dd58d6f5c54b11b2.jpg,[          0],[          0],[          0],[          0],[    0.72232     0.51547       0.281],[          8           8           8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_424714400_00009_jpg.rf.b093d048d4dd9a68725899c42f343812.jpg,[    0.33333],[    0.33333],[    0.33333],[    0.33333],[    0.45896     0.33755     0.31043],[          6           6           6],[          6           6           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425614600_00001_jpg.rf.d08146824f2f274a835da26023733959.jpg,[          0],[          0],[          0],[          0],[    0.59629     0.25518],[          1           1],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_436164300_01201_jpg.rf.85573a21edbf1fa649474a2d02b1f985.jpg,[          0],[          0],[          0],[          0],[    0.40824     0.29868],[          9           9],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_3436813700_00329_jpg.rf.6b0f3214e509051d3f663785b72f9977.jpg,[          0],[          0],[          0],[          0],[    0.40389     0.26193],[          6           3],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_436165200_00707_jpg.rf.c381097c20f217474d6a7055b68e42b5.jpg,[          0],[          0],[          0],[          0],[    0.55934     0.32661     0.27596],[          9           9           7],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_436164700_01556_jpg.rf.f334be6da007856c550eea2733e6ddfb.jpg,[          0],[          0],[          0],[          0],[],[],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_4406645900_00618_jpg.rf.4728af3455c5277eb1fddbd3836acad8.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425243300_00542_jpg.rf.14bf99bd3ac913df040788581e0c88dc.jpg,[          0],[          0],[          0],[          0],[    0.35553     0.29858],[          8           6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_05_4406645900_00121_jpg.rf.1436f27643598a147db9887106c187f6.jpg,[          0],[          0],[          0],[          0],[    0.27014],[          9],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_4406645900_00492_jpg.rf.e7263b2fc93e67e0e539b5c351794ac4.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425508200_00364_jpg.rf.b7359501e11684697ea0179ee2d73c6a.jpg,[          0],[          0],[          0],[          0],[    0.40461      0.3539],[          3           3],[          2           2           2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_436153300_01008_jpg.rf.f63e360cafbe1d3c24a7003bf62e611c.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.32105],[          8],[          9           4]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425241400_00039_jpg.rf.b8d9feafc1b8dd39b237b1fbe2f64c01.jpg,[          0],[          0],[          0],[          0],[    0.76996     0.31349     0.28612],[          8           1           8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425508200_00033_jpg.rf.5fce67dd739986f4e810a69a3dbdd898.jpg,[          0],[          0],[          0],[          0],[    0.63815     0.42002     0.25034],[          1           8           8],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_04_4406645900_00543_jpg.rf.ed669612518b5fdf164ffecd32e9ee20.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_425614600_00421_jpg.rf.2515be4bc918194d52817f85a91b1d76.jpg,[          1],[          1],[          1],[          1],[    0.28256],[          7],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_425502300_01407_jpg.rf.373e002d051b7dffab2253e6395233ff.jpg,[          0],[          0],[          0],[          0],[],[],[          3]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_04_425622400_00001_jpg.rf.1569615634dbd1da5eb39c062886d1b1.jpg,[          0],[          0],[          0],[          0],[],[],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_425503500_00017_jpg.rf.0e8d663c52ed2c69d593baf76af5b85a.jpg,[          0],[          0],[          0],[          0],[    0.33414      0.2704     0.25238],[          6           6           6],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_425502300_00338_jpg.rf.e2b675b66d9467a731b1a879826eb4ab.jpg,[          0],[          0],[          0],[          0],[    0.25931],[          8],[          2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_4402719500_00001_jpg.rf.22f073984ae35b05d1552fc55e648838.jpg,[          0],[          0],[          0],[          0],[],[],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_425613800_00026_jpg.rf.9431cf66cf71bdcc8d00f4aa1397fc09.jpg,[          0],[          0],[          0],[          0],[    0.33565      0.2783],[          9           9],[          0]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425640100_00874_jpg.rf.60e0b0bf22233173d446c821485769f3.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.45632     0.33463],[          1           1],[          9           1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425007600_00673_jpg.rf.9829fb414e6d963f8995480d2ab499b5.jpg,[          0           1],[          0           1],[          0           1],[          0           1],[    0.37568     0.27569],[          3           8],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425006600_00376_jpg.rf.72cd03df7d5dbe716a362ba631a7be7a.jpg,[          1],[          1],[          1],[          1],[    0.65172],[          8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425005700_00377_jpg.rf.ad0227dd72c803e70f00c59f54aedf0a.jpg,[          1],[          1],[          1],[          1],[    0.25343],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_4404580600_00513_jpg.rf.13a229dfa7704d8aca630e341f2eee89.jpg,[    0.71893],[       0.25],[    0.37099],[    0.28751],[    0.36762     0.27814     0.26659],[          6           6           6],[          6           6           6           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_3436814000_00009_jpg.rf.def8ad57e2e2e27a4cc7872751aa9b60.jpg,[          0],[          0],[          0],[          0],[],[],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_SIS001540_00771_jpg.rf.c05779ebea02d856e4cd5a0abb7c888d.jpg,[    0.49158],[          1],[    0.65914],[     0.8286],[    0.52714     0.48545      0.3078],[          8           8           8],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_425392300_00834_jpg.rf.0b128393fbd7d86c43aac9827542b5a8.jpg,[          0],[          0],[          0],[          0],[],[],[          2           2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_425622700_00002_jpg.rf.32ac3443018ededf38865b2563278ed9.jpg,[          0],[          0],[          0],[          0],[    0.77035      0.5557     0.30495],[          3           3           3],[          5]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425639900_00613_jpg.rf.447c5c60c1227cd51220d96abf9cf5dc.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.60298],[          8],[          2           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_425391800_00255_jpg.rf.97a06641064fcb5c4dfd11719bd13b31.jpg,[          0],[          0],[          0],[          0],[],[],[          2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_04_425501800_00017_jpg.rf.812d82b38c0ed09113d87b40c7a5f262.jpg,[          0],[          0],[          0],[          0],[],[],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425005700_00490_jpg.rf.427c92061ff932c557f54e00eba8331c.jpg,[          0],[          0],[          0],[          0],[    0.42476],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425008000_00037_jpg.rf.19c58306deeb9c7995251dd4a6fad689.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.87779     0.61343      0.5525     0.48412     0.40213     0.25482],[          1           1           1           1           9           1],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_4406743300_00094_jpg.rf.4de6f9fd4829253babeab689f1c2cd87.jpg,[          0],[          0],[          0],[          0],[    0.67557     0.53572     0.31394      0.2804],[          1           1           1           1],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_425390700_00020_jpg.rf.f94b71ea26f422f480424cb40c4a4c22.jpg,[          0],[          0],[          0],[          0],[    0.53044     0.25455],[          8           8],[          5           5]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_3436814000_00009_jpg.rf.3792cfc19eff0bddbb07888c1d7c4003.jpg,[    0.92174],[          1],[    0.95928],[     0.9833],[    0.58804      0.3907     0.26539     0.25012],[          7           3           7           3],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_425501800_01220_jpg.rf.113f0d789ceb8e5b634869258e492361.jpg,[          0],[          0],[          0],[          0],[],[],[          2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425383400_01036_jpg.rf.cf5334663cc46ce2c0d79d4dc8621f07.jpg,[          1           0],[          1           0],[          1           0],[          1           0],[    0.72025],[          1],[          9           1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425008000_00002_jpg.rf.cf4a202b39d361e12b0956129f08c2c7.jpg,[          0],[          0],[          0],[          0],[],[],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_3436788500_00879_jpg.rf.d82d1a030f2f2645b5fa35b6bb4f9b84.jpg,[          0],[          0],[          0],[          0],[    0.36328     0.31902],[          9           9],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_4406645900_00850_jpg.rf.83dfa6cef754c57bafb93c18990008a1.jpg,[          0],[          0],[          0],[          0],[    0.56503     0.38174],[          8           8],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_425507200_01513_jpg.rf.2f96a24a72e35071d0aa3f756150b84c.jpg,[          0],[          0],[          0],[          0],[    0.28878],[          6],[          3           3]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_425237000_00670_jpg.rf.dda82ee1b4bf2438519eb8bc5c19c7ac.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.53031     0.35223],[          8           8],[          2           8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425382400_00001_jpg.rf.1e40bf6e954bf658573f06a23293faed.jpg,[          0],[          0],[          0],[          0],[],[],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_3436813700_00335_jpg.rf.a7bc0aa20aa1d0ecb40a94bec8d799f1.jpg,[          0],[          0],[          0],[          0],[    0.49834],[          9],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_04_436165600_00004_jpg.rf.fc44fddcc1d6d22c1c7f5f445ab038d8.jpg,[          0],[          0],[          0],[          0],[    0.44765     0.38385     0.26907],[          1           1           8],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_04_425637500_00653_jpg.rf.36196537eded48062974df2ad0f82dff.jpg,[          1],[          1],[          1],[          1],[    0.68652     0.62011     0.54012     0.42423     0.36189     0.29409     0.26212],[          1           1           1           1           9           6           1],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_4402724500_01245_jpg.rf.f8462455a8fc8a32606dcdf2c415a0df.jpg,[          0],[          0],[          0],[          0],[    0.32041],[          6],[          5           5]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_4406645900_00740_jpg.rf.3613bbd33e41972500a658f63397f575.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_3403333800_00715_jpg.rf.9fb79c365a632d00f8a9f2e8442920e3.jpg,[          0],[          0],[          0],[          0],[     0.3099],[          7],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425508200_00359_jpg.rf.18297ae2807fcb5b2903ab09fd509949.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425609500_00001_jpg.rf.c139c9b2bbdc6c75c237db5429e5600f.jpg,[          0],[          0],[          0],[          0],[    0.31866],[          1],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_3403334300_00853_jpg.rf.2b73635a7c025e596fbcaed164bc844b.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[],[],[          9           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_4406743300_00475_jpg.rf.cbb17b1613752d938c0b919880db6c74.jpg,[          1],[          1],[          1],[          1],[    0.41886],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_3436813700_00321_jpg.rf.a2aa41eb9c661d396034776837f8af21.jpg,[          0],[          0],[          0],[          0],[    0.67337     0.52007     0.46138     0.43152     0.34264     0.26601     0.25436],[          1           1           1           1           1           1           1],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_05_4406743300_00507_jpg.rf.edd6ef5091389130dea46c1bbcedacfa.jpg,[          0],[          0],[          0],[          0],[    0.35768     0.30877      0.2895     0.26376     0.25983],[          0           0           0           8           1],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_435974600_00220_jpg.rf.300a6f692db45696d09a026b40f4070e.jpg,[          1],[          1],[          1],[          1],[    0.85213],[          3],[          3]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425005700_00201_jpg.rf.d09b4219e5333345ca9d5415045133fc.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_3436814000_00011_jpg.rf.fa7a9baa1c7b041f0189ed06fe7c138b.jpg,[          0],[          0],[          0],[          0],[],[],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_3403404000_00928_jpg.rf.df8508e1bd685000c95a0a08c66c0b97.jpg,[          0],[          0],[          0],[          0],[],[],[          9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_05_425614700_00001_jpg.rf.db79a5131c5eed770ca9226f083b3b08.jpg,[    0.90151],[          1],[     0.9482],[    0.97862],[    0.69453     0.43621],[          1           1],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_3402618000_00002_jpg.rf.d6609cfde33420b8cf3f5857f50d8e2c.jpg,[    0.85507],[          1],[    0.92188],[    0.96721],[    0.61489     0.44128      0.3101],[          7           7           7],[          7]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_425243200_00533_jpg.rf.c14db537449ebf25be4de62e902cd617.jpg,[          0],[          0],[          0],[          0],[     0.8627     0.46778     0.43196     0.42578     0.31891],[          1           0           0           1           0],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_4402623300_00034_jpg.rf.34551b07ffc059cb3bc752ee6cbed63b.jpg,[          0],[          0],[          0],[          0],[    0.81767     0.60376     0.30472      0.2965],[          1           1           0           0],[          2]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_425508600_00684_jpg.rf.6efdd89c6075379e75f1f9f8445896b4.jpg,[          0],[          0],[          0],[          0],[    0.35858     0.31089],[          6           6],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_424714400_00001_jpg.rf.8953ff6428eff377894ae67df57336bf.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[    0.44103],[          9],[          9           0]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_436184600_00774_jpg.rf.d27e16845de256caa0a62c89b290d922.jpg,[          0],[          0],[          0],[          0],[    0.37393],[          6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425503600_00053_jpg.rf.4e0005d89ff1d2fa788311d13a51abb9.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[],[],[          1           9]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_06_4406743300_00052_jpg.rf.4c3b6c954c4d0ccf25f4d188cbbfc0a9.jpg,[          0],[          0],[          0],[          0],[    0.49423     0.28015],[          8           8],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_3402617800_00047_jpg.rf.0c90a1386795442822afbd2cb6a841ce.jpg,[          0],[          0],[          0],[          0],[    0.39994      0.2782],[          8           6],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_436153600_00681_jpg.rf.09d712baef2da3a60301a30633d4af09.jpg,[          0],[          0],[          0],[          0],[    0.33889     0.31099],[          8           8],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425005700_00555_jpg.rf.e1a20fb84e9af76157c2685f2d822bfe.jpg,[    0.87345],[          1],[    0.93245],[    0.97184],[    0.50715     0.30686],[          6           6],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_424992500_00525_jpg.rf.fb66d73109444570f4689d23c788fefa.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[],[],[          8           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_01_425392100_00662_jpg.rf.d0c1dddee827171d5750f200f08e5974.jpg,[          0],[          0],[          0],[          0],[],[],[          8]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_02_4406645900_00894_jpg.rf.02587c13be3bc67641ff87d1eb5064fa.jpg,[          0],[          0],[          0],[          0],[],[],[          6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_SIS001533_00036_jpg.rf.5058fdd17f4e2cf7c4ab8e5eafa02603.jpg,[          0],[          0],[          0],[          0],[],[],[          6           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_03_425644200_00680_jpg.rf.54c4d1780f76c69d459aaf11e72b6650.jpg,[          0           0],[          0           0],[          0           0],[          0           0],[],[],[          4           6]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_08_425503800_00052_jpg.rf.f3dd6fbb17863c108c3447422f572507.jpg,[          0],[          0],[          0],[          0],[    0.69656      0.5234],[          8           8],[          1]
/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.25:0.3/test/images/img_07_425100400_00088_jpg.rf.89157cf4860bf5924950996b646f1cba.jpg,[          1],[          1],[          1],[          1],[    0.54766],[          3],[          3]
