img_name,visibility,exposure,objectness_uncertainty,weighted_variance_sum,weighted_entropy,p,r,f1,f2,ap_50,ap_50_95,conf,pred_cls,target_cls,distortion,label
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_02_3436813700_00788_jpg.rf.33ac3428ca0da097f8ec6f666d2caf28.jpg,0.334171952,0.099360352,0.015579348,0.000888722,1.13822501,[    0.89916],[          1],[    0.94691],[    0.97806],0.995,0.4975,[    0.82256     0.57074     0.41684],[          8           8           3],[          8],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_08_425391700_00198_jpg.rf.79baed4ea8e426615cf676e94acf6292.jpg,0.100226575,0.11404541,0.006125374,0.005874964,2.27848653,[          0],[          0],[          0],[          0],0.0,0.0,[    0.41783],[          3],[          3           3],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_08_425637500_00653_jpg.rf.269078f5716d0f1c7eb7259f891ec266.jpg,0.085965117,0.102207031,0.011720405,0.000125772,1.139854668,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.64675,[    0.66394     0.36127],[          1           9],[          1           9],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_05_425505500_00053_jpg.rf.bcd8bcf9d6074b0fab4f2b095510420f.jpg,0.2354395,0.043710938,0.019990368,0.000336396,0.757557917,[          1           0],[          1           0],[          1           0],[          1           0],0.4975,0.4975,[    0.77094],[          1],[          1           9],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_425391000_00491_jpg.rf.f28eeb3c2ee29652d34f681582fdf627.jpg,0.616783864,0.000114746,1.0,1.0,2.302585093,[          1],[          1],[          1],[          1],0.995,0.0995,[    0.27606],[          3],[          3],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_3403398500_01173_jpg.rf.3de8052bffb9ec5bcee37699641630ec.jpg,0.520097308,0.001069336,0.005520808,8.42414e-06,2.275260107,[          1],[          1],[          1],[          1],0.995,0.796,[    0.62673     0.38029],[          4           3],[          4],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_07_4404893900_00568_jpg.rf.791dce27a30eb631f2acb54d52681b5c.jpg,0.034028179,0.019602051,0.001201199,0.013276154,2.285169525,[        0.5],[          1],[    0.66667],[    0.83333],0.4975,0.04975,[    0.50216     0.30714],[          9           9],[          9],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_4406562900_00002_jpg.rf.bda7ab14f0be7131f2b4d3a02af2c1df.jpg,0.031588302,0.002492676,0.006200687,0.014121275,2.274506904,[          0           1           0           0],[          0           1           0           0],[          0           1           0           0],[          0           1           0           0],0.24875,0.124375,[    0.69728],[          4],[          4           1           8           9],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425005700_00406_jpg.rf.3d18020876f46e3b235c9c2b79c7c0a6.jpg,0.182268821,0.105983887,0.003310897,0.000624679,2.281391071,[          1],[          1],[          1],[          1],0.995,0.4975,[    0.54327],[          6],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_4406645900_00001_jpg.rf.fef25d6e5e72505390955126bb6c5844.jpg,0.475743849,0.006176758,0.00728513,0.002559604,1.139642152,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.4975,[    0.69633     0.41892     0.25836],[          4           9           1],[          9           4],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_424992300_00206_jpg.rf.db57f94ddc87cd8c8d31d86134bfe8b5.jpg,0.314450736,0.038530273,0.012273621,0.005241599,2.26379515,[          1],[          1],[          1],[          1],0.995,0.4975,[    0.50255],[          8],[          8],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_SIS001540_00786_jpg.rf.9639d974e6cd04fcfbe0ca3a847c2c23.jpg,0.308086008,0.002434082,0.008321675,0.001302184,2.276947617,[          1],[          1],[          1],[          1],0.995,0.597,[    0.41312],[          8],[          8],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_425644600_00006_jpg.rf.feb60eafb5ebdef584a26d874345da58.jpg,0.064205874,0.00032959,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[    0.40463],[          3],[          2],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_424992300_00514_jpg.rf.b1eee4d04fd6d8ce8f6ad7cac1a91c98.jpg,0.340246331,0.034934082,0.010539769,0.006191988,2.267590691,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.2985,[    0.88171],[          8],[          8           6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425008500_00104_jpg.rf.32e3c393304c5bd5dd58d6f5c54b11b2.jpg,0.392671099,0.168742676,0.01331523,0.002895322,2.25829493,[    0.95296],[          1],[    0.97591],[    0.99022],0.995,0.8955,[    0.86663     0.32651],[          8           8],[          8],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_07_424714400_00009_jpg.rf.b093d048d4dd9a68725899c42f343812.jpg,0.297552177,0.006149902,0.001023041,0.005816947,2.285466343,[          0],[          0],[          0],[          0],0.0,0.0,[    0.37633],[          6],[          6           6           6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_3403396800_01005_jpg.rf.089e7bcff1fe4ca0a5efcbb8ba1d31a3.jpg,0.539846061,0.0009375,0.005627958,8.06975e-06,2.275668163,[    0.82255],[          1],[    0.90263],[    0.95864],0.995,0.398,[    0.58172     0.44032],[          4           4],[          4],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425614600_00001_jpg.rf.d08146824f2f274a835da26023733959.jpg,0.238663946,0.083840332,0.000871888,6.14344e-05,2.285371959,[    0.89908],[          1],[    0.94686],[    0.97804],0.995,0.597,[    0.56885     0.31949],[          9           9],[          9],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_02_436164300_01201_jpg.rf.85573a21edbf1fa649474a2d02b1f985.jpg,0.097066314,0.043598633,0.001276451,0.000719147,2.284750464,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.28516],[          9],[          9],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_02_3436813700_00329_jpg.rf.6b0f3214e509051d3f663785b72f9977.jpg,0.33798814,0.093261719,0.012216739,0.00042674,2.268466129,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.56145],[          8],[          8],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_436165200_00707_jpg.rf.c381097c20f217474d6a7055b68e42b5.jpg,0.479841845,0.001015625,0.006791444,8.232e-05,1.139704163,[    0.51557     0.51258],[          1           1],[    0.68036     0.67775],[     0.8418     0.84021],0.995,0.398,[    0.49033     0.42854     0.37708     0.37478],[          4           9           9           4],[          9           4],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_436164700_01556_jpg.rf.f334be6da007856c550eea2733e6ddfb.jpg,0.150054023,0.013898926,0.002482899,0.011316809,2.284221753,[    0.43475],[          1],[    0.60603],[    0.79363],0.4975,0.0995,[    0.57895     0.45456     0.41338     0.26719],[          7           7           7           7],[          7],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_07_4406645900_00618_jpg.rf.4728af3455c5277eb1fddbd3836acad8.jpg,0.027884255,0.054389648,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425243300_00542_jpg.rf.14bf99bd3ac913df040788581e0c88dc.jpg,0.265622236,0.119277344,0.002353246,0.000881955,2.283500195,[          1],[          1],[          1],[          1],0.995,0.199,[    0.42743],[          6],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_07_4406645900_00539_jpg.rf.5326b38415f2224b33d1177da2f08acc.jpg,0.242422827,0.055310059,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[     0.3009],[          6],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_3403391400_01266_jpg.rf.80af5beb629c06713ab61361167a5fb1.jpg,0.406823538,0.000949707,0.005098371,0.001436298,2.277045338,[          1],[          1],[          1],[          1],0.995,0.4975,[    0.78159     0.48331      0.3404     0.29276],[          4           6           6           6],[          4],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_05_4406645900_00121_jpg.rf.1436f27643598a147db9887106c187f6.jpg,0.0502578,0.392106934,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[    0.45252],[          8],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_4406645900_00492_jpg.rf.e7263b2fc93e67e0e539b5c351794ac4.jpg,0.149993074,0.012695313,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_08_425508200_00364_jpg.rf.b7359501e11684697ea0179ee2d73c6a.jpg,0.229858364,0.123833008,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[     0.2542],[          3],[          2           2           2           2           2],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_425505000_00050_jpg.rf.8dd309fffb6d54f06ca08a323ff8d674.jpg,0.225419564,0.000986328,0.006806177,4.87612e-05,1.13957512,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.597,[    0.78535     0.35856],[          4           9],[          4           9],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_436153300_01008_jpg.rf.f63e360cafbe1d3c24a7003bf62e611c.jpg,0.615285563,0.001018066,0.007007961,5.80316e-05,1.139895526,[          1     0.72844],[          1           1],[          1     0.84289],[          1     0.93061],0.995,0.44775,[    0.70306     0.49938      0.4056],[          4           9           9],[          9           4],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425241400_00039_jpg.rf.b8d9feafc1b8dd39b237b1fbe2f64c01.jpg,0.05165262,0.172333984,0.009769171,9.0078e-05,2.270939517,[          1],[          1],[          1],[          1],0.995,0.8955,[    0.77403],[          8],[          8],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_08_425508200_00033_jpg.rf.5fce67dd739986f4e810a69a3dbdd898.jpg,0.268334142,0.129931641,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2           2],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_08_425391700_00189_jpg.rf.1a13221d07f68c02a79b1ad4271531b6.jpg,0.042493485,0.130205078,0.005492796,0.00652799,2.279642293,[       0.25],[          1],[        0.4],[      0.625],0.331666667,0.165833333,[    0.67169     0.37006      0.2996     0.28871],[          3           3           3           3],[          3],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_04_4406645900_00543_jpg.rf.ed669612518b5fdf164ffecd32e9ee20.jpg,0.169884589,0.270856934,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_425614600_00421_jpg.rf.2515be4bc918194d52817f85a91b1d76.jpg,0.158902574,0.012446289,0.006237017,0.001453928,2.276258756,[          1],[          1],[          1],[          1],0.995,0.398,[    0.60597],[          7],[          7],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_425502300_01407_jpg.rf.373e002d051b7dffab2253e6395233ff.jpg,0.425679528,0.002636719,0.008969163,3.70049e-05,0.379374979,[     0.5471],[    0.66667],[    0.60099],[    0.63875],0.612292857,0.273557786,[    0.82119     0.70569     0.66629     0.63173     0.57174     0.47791      0.3924     0.34242],[          3           3           3           3           3           3           3           3],[          3           3           3           3           3           3],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_04_425622400_00001_jpg.rf.1569615634dbd1da5eb39c062886d1b1.jpg,0.37634539,0.190625,0.006809188,0.000454467,1.140754967,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.54725,[    0.66999     0.29886],[          1           9],[          1           9],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_02_425503500_00017_jpg.rf.0e8d663c52ed2c69d593baf76af5b85a.jpg,0.396308265,0.001413574,0.003837446,5.49722e-05,1.141187232,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.34825,[    0.59046     0.37369],[          4           9],[          9           4],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_02_425502300_00338_jpg.rf.e2b675b66d9467a731b1a879826eb4ab.jpg,0.55864036,0.000522461,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_07_4402719500_00001_jpg.rf.22f073984ae35b05d1552fc55e648838.jpg,0.067987072,0.019001465,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          7],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_425613800_00026_jpg.rf.9431cf66cf71bdcc8d00f4aa1397fc09.jpg,0.029226695,0.00472168,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[    0.29155],[          0],[          0],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_08_425640100_00874_jpg.rf.60e0b0bf22233173d446c821485769f3.jpg,0.200366863,0.097124023,0.014193088,0.000207881,1.138902921,[          1         0.5],[          1           1],[          1     0.66667],[          1     0.83333],0.995,0.6965,[    0.81191     0.30265     0.26475],[          1           9           9],[          9           1],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425007600_00673_jpg.rf.9829fb414e6d963f8995480d2ab499b5.jpg,0.092312713,0.134951172,0.007972829,0.000918509,1.139498309,[          0     0.87815],[          0           1],[          0     0.93512],[          0       0.973],0.4975,0.2985,[    0.78889     0.58309],[          8           8],[          8           6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425006600_00376_jpg.rf.72cd03df7d5dbe716a362ba631a7be7a.jpg,0.353975217,0.163510742,0.011382303,0.000139946,2.260064411,[          1],[          1],[          1],[          1],0.995,0.597,[    0.65639],[          8],[          8],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425005700_00377_jpg.rf.ad0227dd72c803e70f00c59f54aedf0a.jpg,0.195136403,0.054328613,0.00363892,0.000558445,2.28040439,[          1],[          1],[          1],[          1],0.995,0.199,[    0.36036],[          6],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_4404580600_00513_jpg.rf.13a229dfa7704d8aca630e341f2eee89.jpg,0.16649422,0.004458008,0.000222285,0.001401826,1.143218651,[          0],[          0],[          0],[          0],0.0,0.0,[    0.35759     0.32072     0.30866     0.27897       0.274],[          6           6           6           6           6],[          6           6           6           6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_3436814000_00009_jpg.rf.def8ad57e2e2e27a4cc7872751aa9b60.jpg,0.03564052,0.027519531,0.002527792,0.004687987,1.141623477,[          1],[          1],[          1],[          1],0.995,0.199,[    0.39895],[          7],[          7],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_SIS001540_00771_jpg.rf.c05779ebea02d856e4cd5a0abb7c888d.jpg,0.079357204,0.002717285,0.010512622,0.002539406,2.275377836,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.38051],[          8],[          8],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_02_425392300_00834_jpg.rf.0b128393fbd7d86c43aac9827542b5a8.jpg,0.518109334,3.17e-05,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_425622700_00002_jpg.rf.32ac3443018ededf38865b2563278ed9.jpg,0.464293539,0.002412109,0.006738877,0.002918964,1.139525733,[          0],[          0],[          0],[          0],0.0,0.0,[    0.59318     0.54464     0.38142],[          5           3           8],[          5],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_425502300_01397_jpg.rf.a60eabd84ddcc5a78530397551fb1962.jpg,0.362553383,0.002497559,0.004577382,0.000119489,1.139898233,[          1],[          1],[          1],[          1],0.995,0.796,[    0.51789     0.48293],[          3           3],[          3           3],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_04_425380400_00732_jpg.rf.2724305c2310ce939118e9722a75a6a9.jpg,0.4017926,0.159882813,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_08_425639900_00613_jpg.rf.447c5c60c1227cd51220d96abf9cf5dc.jpg,0.243099596,0.087446289,1.0,1.0,2.302585093,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[],[],[          2           6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_425391800_00255_jpg.rf.97a06641064fcb5c4dfd11719bd13b31.jpg,0.264743943,9.77e-06,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_07_4406645900_00559_jpg.rf.03067aded65780c0d73f5e141c82a6d5.jpg,0.079223124,0.043200684,0.001045271,9.496e-05,2.28577292,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_04_425501800_00017_jpg.rf.812d82b38c0ed09113d87b40c7a5f262.jpg,0.204871983,0.188527832,0.008661324,6.77422e-05,0.760078824,[          1],[          1],[          1],[          1],0.995,0.597,[    0.72547     0.64645],[          1           9],[          1],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_07_435974600_00213_jpg.rf.0a01558b2ae421b20d1e9dc2d2a9ec13.jpg,0.412220869,0.001918945,0.007751209,0.001618133,2.275863457,[          1],[          1],[          1],[          1],0.995,0.398,[     0.3753],[          3],[          3],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425005700_00490_jpg.rf.427c92061ff932c557f54e00eba8331c.jpg,0.287611753,0.091616211,0.002339145,0.000813438,2.28294571,[          0],[          0],[          0],[          0],0.0,0.0,[    0.49666     0.27736],[          6           6],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_01_425008000_00037_jpg.rf.19c58306deeb9c7995251dd4a6fad689.jpg,0.244106399,0.121105957,0.009225298,0.017693138,2.275891424,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.398,[    0.45219],[          8],[          8           6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_06_4406743300_00094_jpg.rf.4de6f9fd4829253babeab689f1c2cd87.jpg,0.064759274,0.002810059,0.000810843,0.000493387,2.285524893,[    0.70394],[          1],[    0.82625],[    0.92241],0.995,0.0995,[    0.38373     0.29862],[          6           6],[          6],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_03_425390700_00020_jpg.rf.f94b71ea26f422f480424cb40c4a4c22.jpg,0.360377035,0.038366699,1.0,1.0,2.302585093,[          0],[          0],[          0],[          0],0.0,0.0,[    0.37244     0.31858],[          8           6],[          5           5],GC10-DET_brightness_-15,37.0
/Data4/student_zhihan_data/data/GC10-DET_brightness_-15/test/images/img_07_3436814000_00009_jpg.rf.3792cfc19eff0bddbb07888c1d7c4003.jpg,0.01193339,0.02598877,0.001120115,0.014785193,2.285383727,[          1],[          1],[          1],[          1],0.995,0.199,[    0.40876],[          7],[          7],GC10-DET_brightness_-15,37.0
